film_id;film_title;key;value;link
51881;28 Days Later;language;English;letterboxd.com/films/language/english/
51881;28 Days Later;language;Spanish;letterboxd.com/films/language/spanish/
51881;28 Days Later;language;English;letterboxd.com/films/language/english/
45912;The Tuxedo;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
45912;The Tuxedo;studio;Vanguard Films;letterboxd.com/studio/vanguard-films/
45912;The Tuxedo;studio;Parkes/MacDonald Productions;letterboxd.com/studio/parkes-macdonald-productions/
45912;The Tuxedo;studio;Paramount Pictures;letterboxd.com/studio/paramount-1/
45912;The Tuxedo;country;USA;letterboxd.com/films/country/usa/
45912;The Tuxedo;language;English;letterboxd.com/films/language/english/
45912;The Tuxedo;language;Cantonese;letterboxd.com/films/language/cantonese/
45912;The Tuxedo;language;English;letterboxd.com/films/language/english/
50776;Phone Booth;studio;Fox 2000 Pictures;letterboxd.com/studio/fox-2000-pictures/
50776;Phone Booth;studio;Zucker/Netter Productions;letterboxd.com/studio/zucker-netter-productions/
50776;Phone Booth;country;USA;letterboxd.com/films/country/usa/
50776;Phone Booth;language;English;letterboxd.com/films/language/english/
50776;Phone Booth;language;English;letterboxd.com/films/language/english/
50776;Phone Booth;language;Swahili;letterboxd.com/films/language/swahili/
51984;8 Mile;studio;Mikona Productions;letterboxd.com/studio/mikona-productions/
51984;8 Mile;studio;Imagine Entertainment;letterboxd.com/studio/imagine-entertainment/
51984;8 Mile;country;Germany;letterboxd.com/films/country/germany/
51984;8 Mile;country;USA;letterboxd.com/films/country/usa/
51984;8 Mile;language;English;letterboxd.com/films/language/english/
44807;Lilya 4-ever;studio;Memfis Film;letterboxd.com/studio/memfis-film/
44807;Lilya 4-ever;studio;Det Danske Filminstitut;letterboxd.com/studio/det-danske-filminstitut/
44807;Lilya 4-ever;studio;Film i Väst;letterboxd.com/studio/film-i-vast/
44807;Lilya 4-ever;studio;Nordisk Film & TV Fond;letterboxd.com/studio/nordisk-film-tv-fond/
44807;Lilya 4-ever;studio;Svenska Filminstitutet;letterboxd.com/studio/svenska-filminstitutet-1/
44807;Lilya 4-ever;studio;SVT;letterboxd.com/studio/svt-2/
44807;Lilya 4-ever;studio;Zentropa Entertainments;letterboxd.com/studio/zentropa-entertainments/
44807;Lilya 4-ever;country;Denmark;letterboxd.com/films/country/denmark/
44807;Lilya 4-ever;country;Sweden;letterboxd.com/films/country/sweden/
44807;Lilya 4-ever;language;Swedish;letterboxd.com/films/language/swedish/
44807;Lilya 4-ever;language;Russian;letterboxd.com/films/language/russian/
44807;Lilya 4-ever;language;Swedish;letterboxd.com/films/language/swedish/
44807;Lilya 4-ever;language;English;letterboxd.com/films/language/english/
50152;Signs;studio;Touchstone Pictures;letterboxd.com/studio/touchstone-pictures/
50152;Signs;studio;Blinding Edge Pictures;letterboxd.com/studio/blinding-edge-pictures/
50152;Signs;studio;The Kennedy/Marshall Company;letterboxd.com/studio/the-kennedy-marshall-company/
50152;Signs;country;USA;letterboxd.com/films/country/usa/
50152;Signs;language;English;letterboxd.com/films/language/english/
50152;Signs;language;English;letterboxd.com/films/language/english/
50152;Signs;language;Portuguese;letterboxd.com/films/language/portuguese/
51871;Minority Report;studio;Digital Image Associates;letterboxd.com/studio/digital-image-associates/
51871;Minority Report;studio;Cruise/Wagner Productions;letterboxd.com/studio/cruise-wagner-productions-1/
51871;Minority Report;studio;Blue Tulip Productions;letterboxd.com/studio/blue-tulip-productions/
51871;Minority Report;studio;Ronald Shusett/Gary Goldman Productions;letterboxd.com/studio/ronald-shusett-gary-goldman/
51871;Minority Report;studio;Amblin Entertainment;letterboxd.com/studio/amblin-entertainment/
51871;Minority Report;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
51871;Minority Report;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
51871;Minority Report;country;USA;letterboxd.com/films/country/usa/
51871;Minority Report;language;English;letterboxd.com/films/language/english/
51871;Minority Report;language;English;letterboxd.com/films/language/english/
51871;Minority Report;language;Swedish;letterboxd.com/films/language/swedish/
46897;Bubba Ho-tep;studio;Silver Sphere Corporation;letterboxd.com/studio/silver-sphere-corporation/
46897;Bubba Ho-tep;studio;Metro-Goldwyn-Mayer;letterboxd.com/studio/metro-goldwyn-mayer-1/
46897;Bubba Ho-tep;country;USA;letterboxd.com/films/country/usa/
46897;Bubba Ho-tep;language;English;letterboxd.com/films/language/english/
46897;Bubba Ho-tep;language;English;letterboxd.com/films/language/english/
46897;Bubba Ho-tep;language;German;letterboxd.com/films/language/german/
50225;The Bourne Identity;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
50225;The Bourne Identity;studio;Hypnotic;letterboxd.com/studio/hypnotic/
50225;The Bourne Identity;studio;Kalima Productions;letterboxd.com/studio/kalima-productions/
50225;The Bourne Identity;studio;Stillking Films;letterboxd.com/studio/stillking-films/
50225;The Bourne Identity;studio;The Kennedy/Marshall Company;letterboxd.com/studio/the-kennedy-marshall-company/
50225;The Bourne Identity;country;USA;letterboxd.com/films/country/usa/
50225;The Bourne Identity;country;Germany;letterboxd.com/films/country/germany/
50225;The Bourne Identity;country;Czechia;letterboxd.com/films/country/czechia/
50225;The Bourne Identity;language;English;letterboxd.com/films/language/english/
50225;The Bourne Identity;language;English;letterboxd.com/films/language/english/
50225;The Bourne Identity;language;French;letterboxd.com/films/language/french/
50225;The Bourne Identity;language;German;letterboxd.com/films/language/german/
50225;The Bourne Identity;language;Dutch;letterboxd.com/films/language/dutch/
50225;The Bourne Identity;language;Italian;letterboxd.com/films/language/italian/
55370;An Erotic Vampire in Paris;studio;Video Vamp;letterboxd.com/studio/video-vamp/
55370;An Erotic Vampire in Paris;studio;Artschiv Productions;letterboxd.com/studio/artschiv-productions/
55370;An Erotic Vampire in Paris;country;USA;letterboxd.com/films/country/usa/
55370;An Erotic Vampire in Paris;language;English;letterboxd.com/films/language/english/
47420;Spirit: Stallion of the Cimarron;studio;DreamWorks Animation;letterboxd.com/studio/dreamworks-animation/
47420;Spirit: Stallion of the Cimarron;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
47420;Spirit: Stallion of the Cimarron;country;USA;letterboxd.com/films/country/usa/
47420;Spirit: Stallion of the Cimarron;language;English;letterboxd.com/films/language/english/
47420;Spirit: Stallion of the Cimarron;language;Spanish;letterboxd.com/films/language/spanish/
47420;Spirit: Stallion of the Cimarron;language;English;letterboxd.com/films/language/english/
51190;Irreversible;studio;Wild Bunch;letterboxd.com/studio/wild-bunch/
51190;Irreversible;studio;Eskwad;letterboxd.com/studio/eskwad/
51190;Irreversible;studio;StudioCanal;letterboxd.com/studio/studiocanal/
51190;Irreversible;studio;Les Cinémas de la Zone;letterboxd.com/studio/les-cinemas-de-la-zone/
51190;Irreversible;studio;Nord-Ouest Productions;letterboxd.com/studio/nord-ouest-productions/
51190;Irreversible;studio;120 Films;letterboxd.com/studio/120-films/
51190;Irreversible;studio;Canal+;letterboxd.com/studio/canal-3/
51190;Irreversible;country;France;letterboxd.com/films/country/france/
51190;Irreversible;language;French;letterboxd.com/films/language/french/
51190;Irreversible;language;English;letterboxd.com/films/language/english/
51190;Irreversible;language;French;letterboxd.com/films/language/french/
51190;Irreversible;language;Italian;letterboxd.com/films/language/italian/
51190;Irreversible;language;Spanish;letterboxd.com/films/language/spanish/
51523;City of God;studio;O2 Filmes;letterboxd.com/studio/o2-filmes-1/
51523;City of God;studio;VideoFilmes;letterboxd.com/studio/videofilmes/
51523;City of God;studio;Wild Bunch;letterboxd.com/studio/wild-bunch/
51523;City of God;studio;Hank Levine Film & Music;letterboxd.com/studio/hank-levine-film/
51523;City of God;studio;Globo Filmes;letterboxd.com/studio/globo-filmes/
51523;City of God;studio;Lumière;letterboxd.com/studio/lumiere-1/
51523;City of God;country;Brazil;letterboxd.com/films/country/brazil/
51523;City of God;country;France;letterboxd.com/films/country/france/
51523;City of God;country;Germany;letterboxd.com/films/country/germany/
51523;City of God;language;Portuguese;letterboxd.com/films/language/portuguese/
50710;Star Wars: Episode II – Attack of the Clones;studio;Lucasfilm Ltd.;letterboxd.com/studio/lucasfilm-ltd-1/
50710;Star Wars: Episode II – Attack of the Clones;country;USA;letterboxd.com/films/country/usa/
50710;Star Wars: Episode II – Attack of the Clones;language;English;letterboxd.com/films/language/english/
43148;Killing Me Softly;studio;Noelle Entertainment Limited;letterboxd.com/studio/noelle-entertainment-limited/
43148;Killing Me Softly;studio;The Montecito Picture Company;letterboxd.com/studio/the-montecito-picture-company/
43148;Killing Me Softly;country;UK;letterboxd.com/films/country/uk/
43148;Killing Me Softly;country;USA;letterboxd.com/films/country/usa/
43148;Killing Me Softly;language;English;letterboxd.com/films/language/english/
51561;Spider-Man;studio;Marvel Enterprises;letterboxd.com/studio/marvel-enterprises/
51561;Spider-Man;studio;Laura Ziskin Productions;letterboxd.com/studio/laura-ziskin-productions/
51561;Spider-Man;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
51561;Spider-Man;country;USA;letterboxd.com/films/country/usa/
51561;Spider-Man;language;English;letterboxd.com/films/language/english/
49259;Panic Room;studio;Columbia Pictures;letterboxd.com/studio/columbia-pictures/
49259;Panic Room;studio;Hofflund/Polone;letterboxd.com/studio/hofflund-polone/
49259;Panic Room;studio;Indelible Pictures;letterboxd.com/studio/indelible-pictures/
49259;Panic Room;country;USA;letterboxd.com/films/country/usa/
49259;Panic Room;language;English;letterboxd.com/films/language/english/
49184;Sympathy for Mr. Vengeance;studio;CJ Entertainment;letterboxd.com/studio/cj-entertainment/
49184;Sympathy for Mr. Vengeance;studio;Studio Box;letterboxd.com/studio/studio-box/
49184;Sympathy for Mr. Vengeance;country;South Korea;letterboxd.com/films/country/south-korea/
49184;Sympathy for Mr. Vengeance;language;Korean;letterboxd.com/films/language/korean/
50958;Resident Evil;studio;Impact Pictures;letterboxd.com/studio/impact-pictures/
50958;Resident Evil;studio;Davis Films;letterboxd.com/studio/davis-films-1/
50958;Resident Evil;studio;New Legacy Film;letterboxd.com/studio/new-legacy-film/
50958;Resident Evil;studio;Constantin Film;letterboxd.com/studio/constantin-film/
50958;Resident Evil;country;Canada;letterboxd.com/films/country/canada/
50958;Resident Evil;country;France;letterboxd.com/films/country/france/
50958;Resident Evil;country;Germany;letterboxd.com/films/country/germany/
50958;Resident Evil;country;UK;letterboxd.com/films/country/uk/
50958;Resident Evil;language;English;letterboxd.com/films/language/english/
51670;Ice Age;studio;20th Century Fox Animation;letterboxd.com/studio/20th-century-fox-animation/
51670;Ice Age;studio;Blue Sky Studios;letterboxd.com/studio/blue-sky-studios/
51670;Ice Age;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
51670;Ice Age;country;USA;letterboxd.com/films/country/usa/
51670;Ice Age;language;English;letterboxd.com/films/language/english/
45372;The Count of Monte Cristo;studio;Touchstone Pictures;letterboxd.com/studio/touchstone-pictures/
45372;The Count of Monte Cristo;studio;Spyglass Entertainment;letterboxd.com/studio/spyglass-entertainment/
45372;The Count of Monte Cristo;studio;World 2000 Entertainment;letterboxd.com/studio/world-2000-entertainment/
45372;The Count of Monte Cristo;studio;Count of Monte Cristo Ltd.;letterboxd.com/studio/count-of-monte-cristo-ltd/
45372;The Count of Monte Cristo;country;Ireland;letterboxd.com/films/country/ireland/
45372;The Count of Monte Cristo;country;USA;letterboxd.com/films/country/usa/
45372;The Count of Monte Cristo;language;English;letterboxd.com/films/language/english/
45372;The Count of Monte Cristo;language;English;letterboxd.com/films/language/english/
45372;The Count of Monte Cristo;language;Spanish;letterboxd.com/films/language/spanish/
45372;The Count of Monte Cristo;language;Italian;letterboxd.com/films/language/italian/
51297;Black Hawk Down;studio;Jerry Bruckheimer Films;letterboxd.com/studio/jerry-bruckheimer-films/
51297;Black Hawk Down;studio;Revolution Studios;letterboxd.com/studio/revolution-studios/
51297;Black Hawk Down;studio;Scott Free Productions;letterboxd.com/studio/scott-free-productions/
51297;Black Hawk Down;country;UK;letterboxd.com/films/country/uk/
51297;Black Hawk Down;country;USA;letterboxd.com/films/country/usa/
51297;Black Hawk Down;language;English;letterboxd.com/films/language/english/
51297;Black Hawk Down;language;English;letterboxd.com/films/language/english/
51297;Black Hawk Down;language;Somali;letterboxd.com/films/language/somali/
51648;A Beautiful Mind;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
51648;A Beautiful Mind;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
51648;A Beautiful Mind;studio;Imagine Entertainment;letterboxd.com/studio/imagine-entertainment/
51648;A Beautiful Mind;country;USA;letterboxd.com/films/country/usa/
51648;A Beautiful Mind;language;English;letterboxd.com/films/language/english/
51930;The Lord of the Rings: The Fellowship of the Ring;studio;New Line Cinema;letterboxd.com/studio/new-line-cinema/
51930;The Lord of the Rings: The Fellowship of the Ring;studio;WingNut Films;letterboxd.com/studio/wingnut-films/
51930;The Lord of the Rings: The Fellowship of the Ring;studio;The Saul Zaentz Company;letterboxd.com/studio/the-saul-zaentz-company/
51930;The Lord of the Rings: The Fellowship of the Ring;country;New Zealand;letterboxd.com/films/country/new-zealand/
51930;The Lord of the Rings: The Fellowship of the Ring;country;USA;letterboxd.com/films/country/usa/
51930;The Lord of the Rings: The Fellowship of the Ring;language;English;letterboxd.com/films/language/english/
50702;Vanilla Sky;studio;Paramount Pictures;letterboxd.com/studio/paramount-1/
50702;Vanilla Sky;studio;Cruise/Wagner Productions;letterboxd.com/studio/cruise-wagner-productions-1/
50702;Vanilla Sky;studio;Vinyl Films;letterboxd.com/studio/vinyl-films/
50702;Vanilla Sky;studio;Sogecine;letterboxd.com/studio/sogecine/
50702;Vanilla Sky;studio;Summit Entertainment;letterboxd.com/studio/summit-entertainment/
50702;Vanilla Sky;studio;Artisan Entertainment;letterboxd.com/studio/artisan-entertainment/
50702;Vanilla Sky;country;USA;letterboxd.com/films/country/usa/
50702;Vanilla Sky;country;Spain;letterboxd.com/films/country/spain/
50702;Vanilla Sky;language;English;letterboxd.com/films/language/english/
50702;Vanilla Sky;language;English;letterboxd.com/films/language/english/
50702;Vanilla Sky;language;Portuguese;letterboxd.com/films/language/portuguese/
50702;Vanilla Sky;language;Spanish;letterboxd.com/films/language/spanish/
51453;Harry Potter and the Philosopher's Stone;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
51453;Harry Potter and the Philosopher's Stone;studio;Heyday Films;letterboxd.com/studio/heyday-films/
51453;Harry Potter and the Philosopher's Stone;studio;1492 Pictures;letterboxd.com/studio/1492-pictures/
51453;Harry Potter and the Philosopher's Stone;country;UK;letterboxd.com/films/country/uk/
51453;Harry Potter and the Philosopher's Stone;country;USA;letterboxd.com/films/country/usa/
51453;Harry Potter and the Philosopher's Stone;language;English;letterboxd.com/films/language/english/
51535;Monsters, Inc.;studio;Pixar;letterboxd.com/studio/pixar/
51535;Monsters, Inc.;country;USA;letterboxd.com/films/country/usa/
51535;Monsters, Inc.;language;English;letterboxd.com/films/language/english/
47169;The Royal Tenenbaums;studio;Touchstone Pictures;letterboxd.com/studio/touchstone-pictures/
47169;The Royal Tenenbaums;studio;American Empirical Pictures;letterboxd.com/studio/american-empirical-pictures/
47169;The Royal Tenenbaums;country;USA;letterboxd.com/films/country/usa/
47169;The Royal Tenenbaums;language;English;letterboxd.com/films/language/english/
47169;The Royal Tenenbaums;language;English;letterboxd.com/films/language/english/
47169;The Royal Tenenbaums;language;Italian;letterboxd.com/films/language/italian/
259011;Band of Brothers;studio;HBO Films;letterboxd.com/studio/hbo-films/
259011;Band of Brothers;studio;DreamWorks Television;letterboxd.com/studio/dreamworks-television/
259011;Band of Brothers;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
259011;Band of Brothers;studio;BBC Television Centre;letterboxd.com/studio/bbc-television-centre/
259011;Band of Brothers;studio;Playtone;letterboxd.com/studio/playtone/
259011;Band of Brothers;country;UK;letterboxd.com/films/country/uk/
259011;Band of Brothers;country;USA;letterboxd.com/films/country/usa/
259011;Band of Brothers;language;English;letterboxd.com/films/language/english/
259011;Band of Brothers;language;German;letterboxd.com/films/language/german/
259011;Band of Brothers;language;French;letterboxd.com/films/language/french/
259011;Band of Brothers;language;Lithuanian;letterboxd.com/films/language/lithuanian/
259011;Band of Brothers;language;Dutch;letterboxd.com/films/language/dutch/
259011;Band of Brothers;language;English;letterboxd.com/films/language/english/
50580;Training Day;studio;WV Films II;letterboxd.com/studio/wv-films-ii/
50580;Training Day;studio;Village Roadshow Pictures;letterboxd.com/studio/village-roadshow-pictures/
50580;Training Day;studio;NPV Entertainment;letterboxd.com/studio/npv-entertainment/
50580;Training Day;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
50580;Training Day;studio;Outlaw Productions;letterboxd.com/studio/outlaw-productions/
50580;Training Day;country;USA;letterboxd.com/films/country/usa/
50580;Training Day;language;English;letterboxd.com/films/language/english/
50580;Training Day;language;English;letterboxd.com/films/language/english/
50580;Training Day;language;Russian;letterboxd.com/films/language/russian/
50580;Training Day;language;Spanish;letterboxd.com/films/language/spanish/
50580;Training Day;language;Korean;letterboxd.com/films/language/korean/
50675;The Others;studio;Dimension Films;letterboxd.com/studio/dimension-films/
50675;The Others;studio;Cruise/Wagner Productions;letterboxd.com/studio/cruise-wagner-productions-1/
50675;The Others;studio;Sogecine;letterboxd.com/studio/sogecine/
50675;The Others;studio;Las Producciones del Escorpion;letterboxd.com/studio/las-producciones-del-escorpion/
50675;The Others;country;Spain;letterboxd.com/films/country/spain/
50675;The Others;country;USA;letterboxd.com/films/country/usa/
50675;The Others;language;English;letterboxd.com/films/language/english/
51921;Spirited Away;studio;Studio Ghibli;letterboxd.com/studio/studio-ghibli/
51921;Spirited Away;country;Japan;letterboxd.com/films/country/japan/
51921;Spirited Away;language;Japanese;letterboxd.com/films/language/japanese/
51731;Jurassic Park III;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
51731;Jurassic Park III;studio;Amblin Entertainment;letterboxd.com/studio/amblin-entertainment/
51731;Jurassic Park III;country;USA;letterboxd.com/films/country/usa/
51731;Jurassic Park III;language;English;letterboxd.com/films/language/english/
51731;Jurassic Park III;language;English;letterboxd.com/films/language/english/
51731;Jurassic Park III;language;Spanish;letterboxd.com/films/language/spanish/
47586;Legally Blonde;studio;Metro-Goldwyn-Mayer;letterboxd.com/studio/metro-goldwyn-mayer-1/
47586;Legally Blonde;studio;Marc Platt Productions;letterboxd.com/studio/marc-platt-productions/
47586;Legally Blonde;country;USA;letterboxd.com/films/country/usa/
47586;Legally Blonde;language;English;letterboxd.com/films/language/english/
47586;Legally Blonde;language;English;letterboxd.com/films/language/english/
47586;Legally Blonde;language;Portuguese;letterboxd.com/films/language/portuguese/
51480;A.I. Artificial Intelligence;studio;Warner Bros. Pictures;letterboxd.com/studio/warner-bros-pictures/
51480;A.I. Artificial Intelligence;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
51480;A.I. Artificial Intelligence;studio;Amblin Entertainment;letterboxd.com/studio/amblin-entertainment/
51480;A.I. Artificial Intelligence;studio;Stanley Kubrick Productions;letterboxd.com/studio/stanley-kubrick-productions/
51480;A.I. Artificial Intelligence;country;UK;letterboxd.com/films/country/uk/
51480;A.I. Artificial Intelligence;country;USA;letterboxd.com/films/country/usa/
51480;A.I. Artificial Intelligence;language;English;letterboxd.com/films/language/english/
46813;The Fast and the Furious;studio;Ardustry Entertainment;letterboxd.com/studio/ardustry-entertainment/
46813;The Fast and the Furious;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
46813;The Fast and the Furious;studio;Original Film;letterboxd.com/studio/original-film/
46813;The Fast and the Furious;studio;Mediastream Film GmbH & Co. Productions KG;letterboxd.com/studio/mediastream-film-gmbh-co-productions-kg/
46813;The Fast and the Furious;country;Germany;letterboxd.com/films/country/germany/
46813;The Fast and the Furious;country;USA;letterboxd.com/films/country/usa/
46813;The Fast and the Furious;language;English;letterboxd.com/films/language/english/
51068;Y Tu Mamá También;studio;Bésame Mucho Pictures;letterboxd.com/studio/besame-mucho-pictures/
51068;Y Tu Mamá También;studio;Anhelo Productions;letterboxd.com/studio/anhelo-productions/
51068;Y Tu Mamá También;country;Mexico;letterboxd.com/films/country/mexico/
51068;Y Tu Mamá También;language;Spanish;letterboxd.com/films/language/spanish/
51448;Pearl Harbor;studio;Touchstone Pictures;letterboxd.com/studio/touchstone-pictures/
51448;Pearl Harbor;studio;Jerry Bruckheimer Films;letterboxd.com/studio/jerry-bruckheimer-films/
51448;Pearl Harbor;country;USA;letterboxd.com/films/country/usa/
51448;Pearl Harbor;language;English;letterboxd.com/films/language/english/
51448;Pearl Harbor;language;French;letterboxd.com/films/language/french/
51448;Pearl Harbor;language;English;letterboxd.com/films/language/english/
51448;Pearl Harbor;language;Japanese;letterboxd.com/films/language/japanese/
51171;Mulholland Drive;studio;StudioCanal;letterboxd.com/studio/studiocanal/
51171;Mulholland Drive;studio;Les Films Alain Sarde;letterboxd.com/studio/les-films-alain-sarde/
51171;Mulholland Drive;studio;Asymmetrical Productions;letterboxd.com/studio/asymmetrical-productions/
51171;Mulholland Drive;country;France;letterboxd.com/films/country/france/
51171;Mulholland Drive;country;USA;letterboxd.com/films/country/usa/
51171;Mulholland Drive;language;English;letterboxd.com/films/language/english/
51171;Mulholland Drive;language;Spanish;letterboxd.com/films/language/spanish/
51171;Mulholland Drive;language;English;letterboxd.com/films/language/english/
50791;The Piano Teacher;studio;Wega Film;letterboxd.com/studio/wega-film-vienna/
50791;The Piano Teacher;studio;Les Films Alain Sarde;letterboxd.com/studio/les-films-alain-sarde/
50791;The Piano Teacher;studio;ARTE France Cinéma;letterboxd.com/studio/arte-france-cinema-5/
50791;The Piano Teacher;studio;MK2 Films;letterboxd.com/studio/mk2-films-1/
50791;The Piano Teacher;country;Austria;letterboxd.com/films/country/austria/
50791;The Piano Teacher;country;France;letterboxd.com/films/country/france/
50791;The Piano Teacher;language;French;letterboxd.com/films/language/french/
50791;The Piano Teacher;language;French;letterboxd.com/films/language/french/
50791;The Piano Teacher;language;German;letterboxd.com/films/language/german/
51328;Moulin Rouge!;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
51328;Moulin Rouge!;studio;Bazmark;letterboxd.com/studio/bazmark-films/
51328;Moulin Rouge!;studio;Fox;letterboxd.com/studio/fox/
51328;Moulin Rouge!;country;Australia;letterboxd.com/films/country/australia/
51328;Moulin Rouge!;country;USA;letterboxd.com/films/country/usa/
51328;Moulin Rouge!;language;English;letterboxd.com/films/language/english/
51328;Moulin Rouge!;language;French;letterboxd.com/films/language/french/
51328;Moulin Rouge!;language;Spanish;letterboxd.com/films/language/spanish/
51328;Moulin Rouge!;language;English;letterboxd.com/films/language/english/
51858;Amélie;studio;Victoires Productions;letterboxd.com/studio/victoires-productions/
51858;Amélie;studio;Tapioca Films;letterboxd.com/studio/tapioca-films/
51858;Amélie;studio;France 3 Cinéma;letterboxd.com/studio/france-3-cinema-1/
51858;Amélie;studio;MMC Independent;letterboxd.com/studio/mmc-independent/
51858;Amélie;studio;UGC;letterboxd.com/studio/ugc/
51858;Amélie;country;France;letterboxd.com/films/country/france/
51858;Amélie;country;Germany;letterboxd.com/films/country/germany/
51858;Amélie;language;French;letterboxd.com/films/language/french/
51858;Amélie;language;French;letterboxd.com/films/language/french/
51858;Amélie;language;Russian;letterboxd.com/films/language/russian/
51344;Shrek;studio;Pacific Data Images;letterboxd.com/studio/pacific-data-images/
51344;Shrek;studio;DreamWorks Animation;letterboxd.com/studio/dreamworks-animation/
51344;Shrek;country;USA;letterboxd.com/films/country/usa/
51344;Shrek;language;English;letterboxd.com/films/language/english/
51490;Bridget Jones's Diary;studio;Universal Pictures;letterboxd.com/studio/universal-pictures/
51490;Bridget Jones's Diary;studio;StudioCanal;letterboxd.com/studio/studiocanal/
51490;Bridget Jones's Diary;studio;Miramax;letterboxd.com/studio/miramax-1/
51490;Bridget Jones's Diary;studio;Working Title Films;letterboxd.com/studio/working-title-films/
51490;Bridget Jones's Diary;studio;Little Bird;letterboxd.com/studio/little-bird/
51490;Bridget Jones's Diary;country;France;letterboxd.com/films/country/france/
51490;Bridget Jones's Diary;country;Ireland;letterboxd.com/films/country/ireland/
51490;Bridget Jones's Diary;country;UK;letterboxd.com/films/country/uk/
51490;Bridget Jones's Diary;country;USA;letterboxd.com/films/country/usa/
51490;Bridget Jones's Diary;language;English;letterboxd.com/films/language/english/
48475;The Mexican;studio;Pistolero Productions LLC;letterboxd.com/studio/pistolero-productions-llc/
48475;The Mexican;studio;Newmarket Capital Group;letterboxd.com/studio/newmarket-capital-group/
48475;The Mexican;studio;Lawrence Bender Productions;letterboxd.com/studio/lawrence-bender-productions/
48475;The Mexican;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
48475;The Mexican;country;USA;letterboxd.com/films/country/usa/
48475;The Mexican;language;English;letterboxd.com/films/language/english/
48475;The Mexican;language;English;letterboxd.com/films/language/english/
48475;The Mexican;language;Spanish;letterboxd.com/films/language/spanish/
51910;Donnie Darko;studio;Flower Films;letterboxd.com/studio/flower-films-1/
51910;Donnie Darko;studio;Gaylord Films;letterboxd.com/studio/gaylord-films/
51910;Donnie Darko;studio;Adam Fields Productions;letterboxd.com/studio/adam-fields-productions/
51910;Donnie Darko;studio;Pandora Cinema;letterboxd.com/studio/pandora-cinema/
51910;Donnie Darko;country;USA;letterboxd.com/films/country/usa/
51910;Donnie Darko;language;English;letterboxd.com/films/language/english/
51299;Enemy at the Gates;studio;Paramount Pictures;letterboxd.com/studio/paramount-1/
51299;Enemy at the Gates;studio;Mandalay Pictures;letterboxd.com/studio/mandalay-pictures/
51299;Enemy at the Gates;studio;KC Medien;letterboxd.com/studio/kc-medien/
51299;Enemy at the Gates;studio;Reperage;letterboxd.com/studio/reperage/
51299;Enemy at the Gates;studio;DOS;letterboxd.com/studio/dos/
51299;Enemy at the Gates;studio;MP Film Management;letterboxd.com/studio/mp-film-management/
51299;Enemy at the Gates;studio;Little Bird;letterboxd.com/studio/little-bird/
51299;Enemy at the Gates;studio;Lions Gate Films;letterboxd.com/studio/lions-gate-films-1/
51299;Enemy at the Gates;studio;Swanford Films;letterboxd.com/studio/swanford-films/
51299;Enemy at the Gates;country;France;letterboxd.com/films/country/france/
51299;Enemy at the Gates;country;Germany;letterboxd.com/films/country/germany/
51299;Enemy at the Gates;country;Ireland;letterboxd.com/films/country/ireland/
51299;Enemy at the Gates;country;UK;letterboxd.com/films/country/uk/
51299;Enemy at the Gates;country;USA;letterboxd.com/films/country/usa/
51299;Enemy at the Gates;language;English;letterboxd.com/films/language/english/
51299;Enemy at the Gates;language;German;letterboxd.com/films/language/german/
51299;Enemy at the Gates;language;English;letterboxd.com/films/language/english/
51299;Enemy at the Gates;language;Russian;letterboxd.com/films/language/russian/
49810;Battle Royale;studio;Toei Company;letterboxd.com/studio/toei-company-1/
49810;Battle Royale;studio;WOWOW;letterboxd.com/studio/wowow/
49810;Battle Royale;studio;AM Associates;letterboxd.com/studio/am-associates/
49810;Battle Royale;studio;Kobi;letterboxd.com/studio/kobi/
49810;Battle Royale;studio;Nippan Group Holdings;letterboxd.com/studio/nippan-group-holdings/
49810;Battle Royale;studio;MF Pictures;letterboxd.com/studio/mf-pictures/
49810;Battle Royale;studio;GAGA Communications;letterboxd.com/studio/gaga-communications-1/
49810;Battle Royale;country;Japan;letterboxd.com/films/country/japan/
49810;Battle Royale;language;Japanese;letterboxd.com/films/language/japanese/
47778;Cast Away;studio;20th Century Fox;letterboxd.com/studio/20th-century-fox/
47778;Cast Away;studio;DreamWorks Pictures;letterboxd.com/studio/dreamworks-pictures/
47778;Cast Away;studio;ImageMovers;letterboxd.com/studio/imagemovers/
