name;role;link;film_id;film_title
Ashley Levinson;executive-producer;/executive-producer/ashley-levinson/;922858;MaXXXine
Peter Phok;executive-producer;/executive-producer/peter-phok/;922858;MaXXXine
Jeremy Reitz;executive-producer;/executive-producer/jeremy-reitz/;922858;MaXXXine
Kid Cudi;executive-producer;/executive-producer/kid-cudi-1/;922858;MaXXXine
Ross Dunkerley;lighting;/lighting/ross-dunkerley/;922858;MaXXXine
Nick Zeigler;lighting;/lighting/nick-zeigler/;922858;MaXXXine
Xavier Thompson;camera-operator;/camera-operator/xzavier-thompson/;922858;MaXXXine
Jason Kisvarday;production-design;/production-design/jason-kisvarday/;922858;MaXXXine
Jason Zev Cohen;art-direction;/art-direction/jason-zev-cohen/;922858;MaXXXine
Jason Baldwin Stewart;art-direction;/art-direction/jason-baldwin-stewart/;922858;MaXXXine
Amelia Blackburn;art-direction;/art-direction/amelia-blackburn/;922858;MaXXXine
Kelsi Ephraim;set-decoration;/set-decoration/kelsi-ephraim/;922858;MaXXXine
Danielle Armstrong;set-decoration;/set-decoration/danielle-armstrong/;922858;MaXXXine
Brandi Benkert;set-decoration;/set-decoration/brandi-benkert/;922858;MaXXXine
Arri Caviness;set-decoration;/set-decoration/arri-caviness/;922858;MaXXXine
MacKenzie Stetzler;set-decoration;/set-decoration/mackenzie-stetzler/;922858;MaXXXine
Frank Rueter;visual-effects;/visual-effects/frank-rueter/;922858;MaXXXine
Kara Vandeleur;visual-effects;/visual-effects/kara-vandeleur/;922858;MaXXXine
Ted Barba;stunts;/stunts/ted-barba/;922858;MaXXXine
Amanda MacLeod;stunts;/stunts/amanda-macleod/;922858;MaXXXine
Cory DeMeyers;stunts;/stunts/cory-demeyers/;922858;MaXXXine
Allan Padelford;stunts;/stunts/allan-padelford/;922858;MaXXXine
Cassandra McCormick;stunts;/stunts/cassandra-mccormick/;922858;MaXXXine
Hayley Wright;stunts;/stunts/hayley-wright/;922858;MaXXXine
Alli Beckman;stunts;/stunts/alli-beckman/;922858;MaXXXine
Corrina Roshea Bobb;stunts;/stunts/corrina-roshea-bobb/;922858;MaXXXine
Stephen W. Schriver;stunts;/stunts/stephen-w-schriver/;922858;MaXXXine
Tim Mikulecky;stunts;/stunts/tim-mikulecky/;922858;MaXXXine
Simon Rhee;stunts;/stunts/simon-rhee/;922858;MaXXXine
Brett Sheerin;stunts;/stunts/brett-sheerin/;922858;MaXXXine
Chris Gann;stunts;/stunts/chris-gann/;922858;MaXXXine
Tyler Bates;composer;/composer/tyler-bates/;922858;MaXXXine
Tina Babakishvili;sound;/sound/tina-babakishvili/;922858;MaXXXine
Karen Baker Landers;sound;/sound/karen-baker-landers-1/;922858;MaXXXine
Sean Byrnes;sound;/sound/sean-byrnes/;922858;MaXXXine
Biko Gogaladze;sound;/sound/biko-gogaladze/;922858;MaXXXine
Giorgi Lekishvili;sound;/sound/giorgi-lekishvili/;922858;MaXXXine
Bryan Parker;sound;/sound/bryan-parker/;922858;MaXXXine
Alan Rankin;sound;/sound/alan-rankin/;922858;MaXXXine
Alexander Sanikidze;sound;/sound/alexander-sanikidze/;922858;MaXXXine
Peter Staubli;sound;/sound/peter-staubli/;922858;MaXXXine
Jon Title;sound;/sound/jon-title/;922858;MaXXXine
Levan Tserediani;sound;/sound/levan-tserediani/;922858;MaXXXine
Mari-An Ceo;costume-design;/costume-design/mari-an-ceo/;922858;MaXXXine
Cassie Lyons;makeup;/makeup/cassie-lyons/;922858;MaXXXine
James MacKinnon;makeup;/makeup/james-mackinnon/;922858;MaXXXine
Akiko Matsumoto;makeup;/makeup/akiko-matsumoto-1/;922858;MaXXXine
Justin Michael Patterson;makeup;/makeup/justin-michael-patterson/;922858;MaXXXine
Justin Raleigh;makeup;/makeup/justin-raleigh/;922858;MaXXXine
Meghan Reilly;makeup;/makeup/meghan-reilly/;922858;MaXXXine
Sarah Rubano;makeup;/makeup/sarah-rubano/;922858;MaXXXine
Michelle Sfarzo;makeup;/makeup/michelle-sfarzo/;922858;MaXXXine
Kevin Wasner;makeup;/makeup/kevin-wasner/;922858;MaXXXine
Celeste Gonzalez;hairstyling;/hairstyling/celeste-gonzalez-1/;922858;MaXXXine
Jaime Leigh McIntosh;hairstyling;/hairstyling/jaime-leigh-mcintosh/;922858;MaXXXine
Robert Pickens;hairstyling;/hairstyling/robert-pickens-1/;922858;MaXXXine
Andrew Davis;director;/director/andrew-davis/;48823;The Fugitive
Arnold Kopelson;producer;/producer/arnold-kopelson/;48823;The Fugitive
Nana Greenwald;producer;/producer/nana-greenwald/;48823;The Fugitive
Stephen Joel Brown;producer;/producer/stephen-joel-brown/;48823;The Fugitive
Peter Macgregor-Scott;producer;/producer/peter-macgregor-scott/;48823;The Fugitive
David Twohy;writer;/writer/david-twohy/;48823;The Fugitive
Jeb Stuart;writer;/writer/jeb-stuart/;48823;The Fugitive
Roy Huggins;original-writer;/original-writer/roy-huggins/;48823;The Fugitive
David Twohy;story;/story/david-twohy/;48823;The Fugitive
Amanda Mackey;casting;/casting/amanda-mackey/;48823;The Fugitive
Cathy Sandrich Gelfond;casting;/casting/cathy-sandrich-gelfond/;48823;The Fugitive
Dov Hoenig;editor;/editor/dov-hoenig/;48823;The Fugitive
Dean Goodhill;editor;/editor/dean-goodhill/;48823;The Fugitive
Don Brochu;editor;/editor/don-brochu/;48823;The Fugitive
David Finfer;editor;/editor/david-finfer/;48823;The Fugitive
Richard Nord;editor;/editor/richard-nord/;48823;The Fugitive
Dennis Virkler;editor;/editor/dennis-virkler/;48823;The Fugitive
Michael Chapman;cinematography;/cinematography/michael-chapman/;48823;The Fugitive
Thomas J. Mack;assistant-director;/assistant-director/thomas-j-mack/;48823;The Fugitive
David Kelley;assistant-director;/assistant-director/david-kelley-4/;48823;The Fugitive
Terry Leonard;additional-directing;/additional-directing/terry-leonard-1/;48823;The Fugitive
Roy Huggins;executive-producer;/executive-producer/roy-huggins/;48823;The Fugitive
Keith Barish;executive-producer;/executive-producer/keith-barish/;48823;The Fugitive
Frank Miller;camera-operator;/camera-operator/frank-miller-7/;48823;The Fugitive
Stephen St. John;camera-operator;/camera-operator/stephen-st-john/;48823;The Fugitive
Robert Ulland;camera-operator;/camera-operator/robert-ulland/;48823;The Fugitive
J. Dennis Washington;production-design;/production-design/j-dennis-washington/;48823;The Fugitive
Maher Ahmad;art-direction;/art-direction/maher-ahmad/;48823;The Fugitive
Thomas T. Taylor;art-direction;/art-direction/thomas-t-taylor/;48823;The Fugitive
Rick Gentz;set-decoration;/set-decoration/rick-gentz/;48823;The Fugitive
Ann Harris;set-decoration;/set-decoration/ann-harris-1/;48823;The Fugitive
Nancy Mickelberry;set-decoration;/set-decoration/nancy-mickelberry/;48823;The Fugitive
Roy Arbogast;special-effects;/special-effects/roy-arbogast/;48823;The Fugitive
William Mesa;visual-effects;/visual-effects/william-mesa/;48823;The Fugitive
Terry Leonard;stunts;/stunts/terry-leonard-1/;48823;The Fugitive
Jeannie Epper;stunts;/stunts/jeannie-epper/;48823;The Fugitive
Nick Dimitri;stunts;/stunts/nick-dimitri/;48823;The Fugitive
Terry Jackson;stunts;/stunts/terry-jackson/;48823;The Fugitive
Dean Jeffries;stunts;/stunts/dean-jeffries/;48823;The Fugitive
Gary J. Wayton;stunts;/stunts/gary-j-wayton/;48823;The Fugitive
Stacy Logan;stunts;/stunts/stacy-logan/;48823;The Fugitive
Peter Epstein;stunts;/stunts/peter-epstein/;48823;The Fugitive
Clifford Happy;stunts;/stunts/clifford-happy/;48823;The Fugitive
Thomas DeWier;stunts;/stunts/thomas-dewier/;48823;The Fugitive
John Rottger;stunts;/stunts/john-rottger/;48823;The Fugitive
Chris Branham;stunts;/stunts/chris-branham/;48823;The Fugitive
Jeff Ramsey;stunts;/stunts/jeff-ramsey/;48823;The Fugitive
Glenn Randall Jr.;stunts;/stunts/glenn-randall-jr/;48823;The Fugitive
Diamond Farnsworth;stunts;/stunts/diamond-farnsworth/;48823;The Fugitive
Mike H. McGaughy;stunts;/stunts/mike-h-mcgaughy/;48823;The Fugitive
Paula Wayton;stunts;/stunts/paula-wayton/;48823;The Fugitive
Rick LeFevour;stunts;/stunts/rick-lefevour/;48823;The Fugitive
Teri Garland;stunts;/stunts/teri-garland/;48823;The Fugitive
John-Clay Scott;stunts;/stunts/john-clay-scott/;48823;The Fugitive
Troy Brown;stunts;/stunts/troy-brown/;48823;The Fugitive
Hal Burton;stunts;/stunts/hal-burton-1/;48823;The Fugitive
James Newton Howard;composer;/composer/james-newton-howard/;48823;The Fugitive
John Leveque;sound;/sound/john-leveque/;48823;The Fugitive
Donald L. Warner Jr.;sound;/sound/donald-l-warner-jr/;48823;The Fugitive
Greg Stacy;sound;/sound/greg-stacy-1/;48823;The Fugitive
Glenn Hoskinson;sound;/sound/glenn-hoskinson/;48823;The Fugitive
Hector C. Gika;sound;/sound/hector-c-gika/;48823;The Fugitive
Becky Sullivan;sound;/sound/becky-sullivan/;48823;The Fugitive
Frank Kniest;sound;/sound/frank-kniest/;48823;The Fugitive
Michael Herbick;sound;/sound/michael-herbick/;48823;The Fugitive
Scott D. Smith;sound;/sound/scott-d-smith/;48823;The Fugitive
Anthony Milch;sound;/sound/anthony-milch/;48823;The Fugitive
Shawn Sykora;sound;/sound/shawn-sykora/;48823;The Fugitive
Frank A. Montaño;sound;/sound/frank-a-montano/;48823;The Fugitive
Sam Gemette;sound;/sound/sam-gemette/;48823;The Fugitive
Steve Schwalbe;sound;/sound/steve-schwalbe/;48823;The Fugitive
Bruce Stambler;sound;/sound/bruce-stambler/;48823;The Fugitive
Patrick Bietz;sound;/sound/patrick-bietz/;48823;The Fugitive
Lance Brown;sound;/sound/lance-brown/;48823;The Fugitive
Marshall Winn;sound;/sound/marshall-winn/;48823;The Fugitive
Donald O. Mitchell;sound;/sound/donald-o-mitchell/;48823;The Fugitive
Jay Nierenberg;sound;/sound/jay-nierenberg/;48823;The Fugitive
Aggie Guerard Rodgers;costume-design;/costume-design/aggie-guerard-rodgers/;48823;The Fugitive
