letterboxd_id;letterboxd_shorttitle;letterboxd_longtitle;letterboxd_slug;tmdb_id;release_year;duration;avg_rating;letterboxd_url;tmdb_url;imdb_url
27723;X-Men;X-Men (2000);x-men;36657;2000;104;3.32;https://letterboxd.com/film/x-men/;https://www.themoviedb.org/movie/36657/;http://www.imdb.com/title/tt0120903/maindetails
50589;The Patriot;The Patriot (2000);the-patriot-2000;2024;2000;165;3.34;https://letterboxd.com/film/the-patriot-2000/;https://www.themoviedb.org/movie/2024/;http://www.imdb.com/title/tt0187393/maindetails
50499;The Perfect Storm;The Perfect Storm (2000);the-perfect-storm;2133;2000;130;3.12;https://letterboxd.com/film/the-perfect-storm/;https://www.themoviedb.org/movie/2133/;http://www.imdb.com/title/tt0177971/maindetails
51309;In the Mood for Love;In the Mood for Love (2000);in-the-mood-for-love;843;2000;98;4.4;https://letterboxd.com/film/in-the-mood-for-love/;https://www.themoviedb.org/movie/843/;http://www.imdb.com/title/tt0118694/maindetails
51905;Crouching Tiger, Hidden Dragon;Crouching Tiger, Hidden Dragon (2000);crouching-tiger-hidden-dragon;146;2000;120;4.05;https://letterboxd.com/film/crouching-tiger-hidden-dragon/;https://www.themoviedb.org/movie/146/;http://www.imdb.com/title/tt0190332/maindetails
2701;Dancer in the Dark;Dancer in the Dark (2000);dancer-in-the-dark;16;2000;140;4.19;https://letterboxd.com/film/dancer-in-the-dark/;https://www.themoviedb.org/movie/16/;http://www.imdb.com/title/tt0168629/maindetails
51483;Requiem for a Dream;Requiem for a Dream (2000);requiem-for-a-dream;641;2000;102;4.1;https://letterboxd.com/film/requiem-for-a-dream/;https://www.themoviedb.org/movie/641/;http://www.imdb.com/title/tt0180093/maindetails
48830;Battlefield Earth;Battlefield Earth (2000);battlefield-earth;5491;2000;117;1.28;https://letterboxd.com/film/battlefield-earth/;https://www.themoviedb.org/movie/5491/;http://www.imdb.com/title/tt0185183/maindetails
51952;Gladiator;Gladiator (2000);gladiator-2000;98;2000;155;4.12;https://letterboxd.com/film/gladiator-2000/;https://www.themoviedb.org/movie/98/;http://www.imdb.com/title/tt0172495/maindetails
47068;Final Destination;Final Destination (2000);final-destination;9532;2000;98;3.15;https://letterboxd.com/film/final-destination/;https://www.themoviedb.org/movie/9532/;http://www.imdb.com/title/tt0195714/maindetails
50089;Pitch Black;Pitch Black (2000);pitch-black;2787;2000;108;3.3;https://letterboxd.com/film/pitch-black/;https://www.themoviedb.org/movie/2787/;http://www.imdb.com/title/tt0134847/maindetails
51097;American Psycho;American Psycho (2000);american-psycho;1359;2000;102;3.84;https://letterboxd.com/film/american-psycho/;https://www.themoviedb.org/movie/1359/;http://www.imdb.com/title/tt0144084/maindetails
50369;Bicentennial Man;Bicentennial Man (1999);bicentennial-man;2277;1999;131;3.2;https://letterboxd.com/film/bicentennial-man/;https://www.themoviedb.org/movie/2277/;http://www.imdb.com/title/tt0182789/maindetails
49671;Girl, Interrupted;Girl, Interrupted (1999);girl-interrupted;3558;1999;127;3.91;https://letterboxd.com/film/girl-interrupted/;https://www.themoviedb.org/movie/3558/;http://www.imdb.com/title/tt0172493/maindetails
51728;Magnolia;Magnolia (1999);magnolia;334;1999;189;4.22;https://letterboxd.com/film/magnolia/;https://www.themoviedb.org/movie/334/;http://www.imdb.com/title/tt0175880/maindetails
51613;The Green Mile;The Green Mile (1999);the-green-mile;497;1999;189;4.23;https://letterboxd.com/film/the-green-mile/;https://www.themoviedb.org/movie/497/;http://www.imdb.com/title/tt0120689/maindetails
45628;Audition;Audition (1999);audition;11075;1999;115;3.81;https://letterboxd.com/film/audition/;https://www.themoviedb.org/movie/11075/;http://www.imdb.com/title/tt0235198/maindetails
51568;Fight Club;Fight Club (1999);fight-club;550;1999;139;4.27;https://letterboxd.com/film/fight-club/;https://www.themoviedb.org/movie/550/;http://www.imdb.com/title/tt0137523/maindetails
2703;American Beauty;American Beauty (1999);american-beauty;14;1999;122;3.96;https://letterboxd.com/film/american-beauty/;https://www.themoviedb.org/movie/14/;http://www.imdb.com/title/tt0169547/maindetails
42942;Beau Travail;Beau Travail (1999);beau-travail;14626;1999;93;4.13;https://letterboxd.com/film/beau-travail/;https://www.themoviedb.org/movie/14626/;http://www.imdb.com/title/tt0209933/maindetails
51717;Eyes Wide Shut;Eyes Wide Shut (1999);eyes-wide-shut;345;1999;159;4.01;https://letterboxd.com/film/eyes-wide-shut/;https://www.themoviedb.org/movie/345/;http://www.imdb.com/title/tt0120663/maindetails
50521;American Pie;American Pie (1999);american-pie;2105;1999;95;3.11;https://letterboxd.com/film/american-pie/;https://www.themoviedb.org/movie/2105/;http://www.imdb.com/title/tt0163651/maindetails
27285;Tarzan;Tarzan (1999);tarzan;37135;1999;88;3.69;https://letterboxd.com/film/tarzan/;https://www.themoviedb.org/movie/37135/;http://www.imdb.com/title/tt0120855/maindetails
51024;The Virgin Suicides;The Virgin Suicides (1999);the-virgin-suicides;1443;1999;97;3.84;https://letterboxd.com/film/the-virgin-suicides/;https://www.themoviedb.org/movie/1443/;http://www.imdb.com/title/tt0159097/maindetails
50711;Star Wars: Episode I – The Phantom Menace;Star Wars: Episode I – The Phantom Menace (1999);star-wars-episode-i-the-phantom-menace;1893;1999;136;2.95;https://letterboxd.com/film/star-wars-episode-i-the-phantom-menace/;https://www.themoviedb.org/movie/1893/;http://www.imdb.com/title/tt0120915/maindetails
51554;The Mummy;The Mummy (1999);the-mummy-1999;564;1999;124;3.54;https://letterboxd.com/film/the-mummy-1999/;https://www.themoviedb.org/movie/564/;http://www.imdb.com/title/tt0120616/maindetails
51951;All About My Mother;All About My Mother (1999);all-about-my-mother;99;1999;101;4.16;https://letterboxd.com/film/all-about-my-mother/;https://www.themoviedb.org/movie/99/;http://www.imdb.com/title/tt0185125/maindetails
49047;10 Things I Hate About You;10 Things I Hate About You (1999);10-things-i-hate-about-you;4951;1999;97;4.01;https://letterboxd.com/film/10-things-i-hate-about-you/;https://www.themoviedb.org/movie/4951/;http://www.imdb.com/title/tt0147800/maindetails
51518;The Matrix;The Matrix (1999);the-matrix;603;1999;136;4.16;https://letterboxd.com/film/the-matrix/;https://www.themoviedb.org/movie/603/;http://www.imdb.com/title/tt0133093/maindetails
51356;Cruel Intentions;Cruel Intentions (1999);cruel-intentions;796;1999;98;3.26;https://letterboxd.com/film/cruel-intentions/;https://www.themoviedb.org/movie/796/;http://www.imdb.com/title/tt0139134/maindetails
50159;The Blair Witch Project;The Blair Witch Project (1999);the-blair-witch-project;2667;1999;81;3.31;https://letterboxd.com/film/the-blair-witch-project/;https://www.themoviedb.org/movie/2667/;http://www.imdb.com/title/tt0185937/maindetails
47768;The Boondock Saints;The Boondock Saints (1999);the-boondock-saints;8374;1999;108;3.38;https://letterboxd.com/film/the-boondock-saints/;https://www.themoviedb.org/movie/8374/;http://www.imdb.com/title/tt0144117/maindetails
50674;Shakespeare in Love;Shakespeare in Love (1998);shakespeare-in-love;1934;1998;123;3.29;https://letterboxd.com/film/shakespeare-in-love/;https://www.themoviedb.org/movie/1934/;http://www.imdb.com/title/tt0138097/maindetails
47111;A Bug's Life;A Bug's Life (1998);a-bugs-life;9487;1998;95;3.45;https://letterboxd.com/film/a-bugs-life/;https://www.themoviedb.org/movie/9487/;http://www.imdb.com/title/tt0120623/maindetails
45203;Rushmore;Rushmore (1998);rushmore;11545;1998;93;3.9;https://letterboxd.com/film/rushmore/;https://www.themoviedb.org/movie/11545/;http://www.imdb.com/title/tt0128445/maindetails
51950;Lock, Stock and Two Smoking Barrels;Lock, Stock and Two Smoking Barrels (1998);lock-stock-and-two-smoking-barrels;100;1998;105;3.98;https://letterboxd.com/film/lock-stock-and-two-smoking-barrels/;https://www.themoviedb.org/movie/100/;http://www.imdb.com/title/tt0120735/maindetails
27730;Blade;Blade (1998);blade;36647;1998;121;3.45;https://letterboxd.com/film/blade/;https://www.themoviedb.org/movie/36647/;http://www.imdb.com/title/tt0120611/maindetails
51295;Saving Private Ryan;Saving Private Ryan (1998);saving-private-ryan;857;1998;169;4.24;https://letterboxd.com/film/saving-private-ryan/;https://www.themoviedb.org/movie/857/;http://www.imdb.com/title/tt0120815/maindetails
51977;American History X;American History X (1998);american-history-x;73;1998;119;4.13;https://letterboxd.com/film/american-history-x/;https://www.themoviedb.org/movie/73/;http://www.imdb.com/title/tt0120586/maindetails
46001;Mulan;Mulan (1998);mulan;10674;1998;88;4.11;https://letterboxd.com/film/mulan/;https://www.themoviedb.org/movie/10674/;http://www.imdb.com/title/tt0120762/maindetails
27256;The Truman Show;The Truman Show (1998);the-truman-show;37165;1998;103;4.22;https://letterboxd.com/film/the-truman-show/;https://www.themoviedb.org/movie/37165/;http://www.imdb.com/title/tt0120382/maindetails
50725;Fear and Loathing in Las Vegas;Fear and Loathing in Las Vegas (1998);fear-and-loathing-in-las-vegas;1878;1998;118;3.78;https://letterboxd.com/film/fear-and-loathing-in-las-vegas/;https://www.themoviedb.org/movie/1878/;http://www.imdb.com/title/tt0120669/maindetails
47280;The Man in the Iron Mask;The Man in the Iron Mask (1998);the-man-in-the-iron-mask-1998;9313;1998;132;3.06;https://letterboxd.com/film/the-man-in-the-iron-mask-1998/;https://www.themoviedb.org/movie/9313/;http://www.imdb.com/title/tt0120744/maindetails
50160;Dark City;Dark City (1998);dark-city-1998;2666;1998;100;3.7;https://letterboxd.com/film/dark-city-1998/;https://www.themoviedb.org/movie/2666/;http://www.imdb.com/title/tt0118929/maindetails
51458;Central Station;Central Station (1998);central-station;666;1998;110;4.29;https://letterboxd.com/film/central-station/;https://www.themoviedb.org/movie/666/;http://www.imdb.com/title/tt0140888/maindetails
51935;The Big Lebowski;The Big Lebowski (1998);the-big-lebowski;115;1998;117;4.13;https://letterboxd.com/film/the-big-lebowski/;https://www.themoviedb.org/movie/115/;http://www.imdb.com/title/tt0118715/maindetails
51621;Good Will Hunting;Good Will Hunting (1997);good-will-hunting;489;1997;127;4.32;https://letterboxd.com/film/good-will-hunting/;https://www.themoviedb.org/movie/489/;http://www.imdb.com/title/tt0119217/maindetails
47153;Anastasia;Anastasia (1997);anastasia-1997;9444;1997;94;3.82;https://letterboxd.com/film/anastasia-1997/;https://www.themoviedb.org/movie/9444/;http://www.imdb.com/title/tt0118617/maindetails
51524;Titanic;Titanic (1997);titanic-1997;597;1997;194;3.82;https://letterboxd.com/film/titanic-1997/;https://www.themoviedb.org/movie/597/;http://www.imdb.com/title/tt0120338/maindetails
49343;G.I. Jane;G.I. Jane (1997);gi-jane;4421;1997;125;2.93;https://letterboxd.com/film/gi-jane/;https://www.themoviedb.org/movie/4421/;http://www.imdb.com/title/tt0119173/maindetails
47747;Event Horizon;Event Horizon (1997);event-horizon;8413;1997;95;3.32;https://letterboxd.com/film/event-horizon/;https://www.themoviedb.org/movie/8413/;http://www.imdb.com/title/tt0119081/maindetails
46175;Perfect Blue;Perfect Blue (1997);perfect-blue;10494;1997;82;4.39;https://letterboxd.com/film/perfect-blue/;https://www.themoviedb.org/movie/10494/;http://www.imdb.com/title/tt0156887/maindetails
51514;Men in Black;Men in Black (1997);men-in-black;607;1997;98;3.66;https://letterboxd.com/film/men-in-black/;https://www.themoviedb.org/movie/607/;http://www.imdb.com/title/tt0119654/maindetails
31606;Bloodmoon;Bloodmoon (1997);bloodmoon;30948;1997;102;3.4;https://letterboxd.com/film/bloodmoon/;https://www.themoviedb.org/movie/30948/;http://www.imdb.com/title/tt0118745/maindetails
44838;Hercules;Hercules (1997);hercules-1997;11970;1997;93;3.8;https://letterboxd.com/film/hercules-1997/;https://www.themoviedb.org/movie/11970/;http://www.imdb.com/title/tt0119282/maindetails
51677;Batman & Robin;Batman & Robin (1997);batman-robin;415;1997;125;1.87;https://letterboxd.com/film/batman-robin/;https://www.themoviedb.org/movie/415/;http://www.imdb.com/title/tt0118688/maindetails
32345;Taste of Cherry;Taste of Cherry (1997);taste-of-cherry;30020;1997;99;4.31;https://letterboxd.com/film/taste-of-cherry/;https://www.themoviedb.org/movie/30020/;http://www.imdb.com/title/tt0120265/maindetails
46418;Funny Games;Funny Games (1997);funny-games;10234;1997;109;3.94;https://letterboxd.com/film/funny-games/;https://www.themoviedb.org/movie/10234/;http://www.imdb.com/title/tt0119167/maindetails
50509;L.A. Confidential;L.A. Confidential (1997);la-confidential;2118;1997;138;4.07;https://letterboxd.com/film/la-confidential/;https://www.themoviedb.org/movie/2118/;http://www.imdb.com/title/tt0119488/maindetails
49455;Scream;Scream (1996);scream;4232;1996;112;4.02;https://letterboxd.com/film/scream/;https://www.themoviedb.org/movie/4232/;http://www.imdb.com/title/tt0117571/maindetails
47206;Jerry Maguire;Jerry Maguire (1996);jerry-maguire;9390;1996;139;3.59;https://letterboxd.com/film/jerry-maguire/;https://www.themoviedb.org/movie/9390/;http://www.imdb.com/title/tt0116695/maindetails
50349;Space Jam;Space Jam (1996);space-jam;2300;1996;88;3.26;https://letterboxd.com/film/space-jam/;https://www.themoviedb.org/movie/2300/;http://www.imdb.com/title/tt0117705/maindetails
51333;Sleepers;Sleepers (1996);sleepers;819;1996;147;3.7;https://letterboxd.com/film/sleepers/;https://www.themoviedb.org/movie/819/;http://www.imdb.com/title/tt0117665/maindetails
46585;Escape from L.A.;Escape from L.A. (1996);escape-from-la;10061;1996;101;2.94;https://letterboxd.com/film/escape-from-la/;https://www.themoviedb.org/movie/10061/;http://www.imdb.com/title/tt0116225/maindetails
46127;The Hunchback of Notre Dame;The Hunchback of Notre Dame (1996);the-hunchback-of-notre-dame-1996;10545;1996;91;3.69;https://letterboxd.com/film/the-hunchback-of-notre-dame-1996/;https://www.themoviedb.org/movie/10545/;http://www.imdb.com/title/tt0116583/maindetails
51206;Mission: Impossible;Mission: Impossible (1996);mission-impossible;954;1996;110;3.6;https://letterboxd.com/film/mission-impossible/;https://www.themoviedb.org/movie/954/;http://www.imdb.com/title/tt0117060/maindetails
47345;The Craft;The Craft (1996);the-craft;9100;1996;101;3.54;https://letterboxd.com/film/the-craft/;https://www.themoviedb.org/movie/9100/;http://www.imdb.com/title/tt0115963/maindetails
51781;Fargo;Fargo (1996);fargo;275;1996;98;4.21;https://letterboxd.com/film/fargo/;https://www.themoviedb.org/movie/275/;http://www.imdb.com/title/tt0116282/maindetails
50942;Primal Fear;Primal Fear (1996);primal-fear;1592;1996;129;3.9;https://letterboxd.com/film/primal-fear/;https://www.themoviedb.org/movie/1592/;http://www.imdb.com/title/tt0117381/maindetails
51986;Twelve Monkeys;Twelve Monkeys (1995);twelve-monkeys;63;1995;129;3.87;https://letterboxd.com/film/twelve-monkeys/;https://www.themoviedb.org/movie/63/;http://www.imdb.com/title/tt0114746/maindetails
51994;Heat;Heat (1995);heat-1995;949;1995;170;4.28;https://letterboxd.com/film/heat-1995/;https://www.themoviedb.org/movie/949/;http://www.imdb.com/title/tt0113277/maindetails
51416;GoldenEye;GoldenEye (1995);goldeneye;710;1995;130;3.55;https://letterboxd.com/film/goldeneye/;https://www.themoviedb.org/movie/710/;http://www.imdb.com/title/tt0113189/maindetails
51290;Toy Story;Toy Story (1995);toy-story;862;1995;81;4.12;https://letterboxd.com/film/toy-story/;https://www.themoviedb.org/movie/862/;http://www.imdb.com/title/tt0114709/maindetails
47270;Ghost in the Shell;Ghost in the Shell (1995);ghost-in-the-shell;9323;1995;83;4.09;https://letterboxd.com/film/ghost-in-the-shell/;https://www.themoviedb.org/movie/9323/;http://www.imdb.com/title/tt0113568/maindetails
51345;Se7en;Se7en (1995);se7en;807;1995;127;4.33;https://letterboxd.com/film/se7en/;https://www.themoviedb.org/movie/807/;http://www.imdb.com/title/tt0114369/maindetails
45489;Fallen Angels;Fallen Angels (1995);fallen-angels;11220;1995;98;4.19;https://letterboxd.com/film/fallen-angels/;https://www.themoviedb.org/movie/11220/;http://www.imdb.com/title/tt0112913/maindetails
51551;Apollo 13;Apollo 13 (1995);apollo-13;568;1995;140;3.8;https://letterboxd.com/film/apollo-13/;https://www.themoviedb.org/movie/568/;http://www.imdb.com/title/tt0112384/maindetails
46142;Pocahontas;Pocahontas (1995);pocahontas;10530;1995;81;3.23;https://letterboxd.com/film/pocahontas/;https://www.themoviedb.org/movie/10530/;http://www.imdb.com/title/tt0114148/maindetails
51438;The Bridges of Madison County;The Bridges of Madison County (1995);the-bridges-of-madison-county;688;1995;135;4.03;https://letterboxd.com/film/the-bridges-of-madison-county/;https://www.themoviedb.org/movie/688/;http://www.imdb.com/title/tt0112579/maindetails
51684;La Haine;La Haine (1995);la-haine;406;1995;98;4.51;https://letterboxd.com/film/la-haine/;https://www.themoviedb.org/movie/406/;http://www.imdb.com/title/tt0113247/maindetails
51855;Braveheart;Braveheart (1995);braveheart;197;1995;177;3.88;https://letterboxd.com/film/braveheart/;https://www.themoviedb.org/movie/197/;http://www.imdb.com/title/tt0112573/maindetails
46870;Bad Boys;Bad Boys (1995);bad-boys-1995;9737;1995;119;3.22;https://letterboxd.com/film/bad-boys-1995/;https://www.themoviedb.org/movie/9737/;http://www.imdb.com/title/tt0112442/maindetails
51495;The Usual Suspects;The Usual Suspects (1995);the-usual-suspects;629;1995;106;4.07;https://letterboxd.com/film/the-usual-suspects/;https://www.themoviedb.org/movie/629/;http://www.imdb.com/title/tt0114814/maindetails
51974;Before Sunrise;Before Sunrise (1995);before-sunrise;76;1995;101;4.33;https://letterboxd.com/film/before-sunrise/;https://www.themoviedb.org/movie/76/;http://www.imdb.com/title/tt0112471/maindetails
51949;Léon: The Professional;Léon: The Professional (1994);leon-the-professional;101;1994;111;4.02;https://letterboxd.com/film/leon-the-professional/;https://www.themoviedb.org/movie/101/;http://www.imdb.com/title/tt0110413/maindetails
51778;The Shawshank Redemption;The Shawshank Redemption (1994);the-shawshank-redemption;278;1994;142;4.56;https://letterboxd.com/film/the-shawshank-redemption/;https://www.themoviedb.org/movie/278/;http://www.imdb.com/title/tt0111161/maindetails
51298;The Mask;The Mask (1994);the-mask-1994;854;1994;101;3.35;https://letterboxd.com/film/the-mask-1994/;https://www.themoviedb.org/movie/854/;http://www.imdb.com/title/tt0110475/maindetails
2704;Forrest Gump;Forrest Gump (1994);forrest-gump;13;1994;142;4.14;https://letterboxd.com/film/forrest-gump/;https://www.themoviedb.org/movie/13/;http://www.imdb.com/title/tt0109830/maindetails
47677;The Lion King;The Lion King (1994);the-lion-king;8587;1994;89;4.22;https://letterboxd.com/film/the-lion-king/;https://www.themoviedb.org/movie/8587/;http://www.imdb.com/title/tt0110357/maindetails
50904;Speed;Speed (1994);speed;1637;1994;116;3.68;https://letterboxd.com/film/speed/;https://www.themoviedb.org/movie/1637/;http://www.imdb.com/title/tt0111257/maindetails
51444;Pulp Fiction;Pulp Fiction (1994);pulp-fiction;680;1994;154;4.26;https://letterboxd.com/film/pulp-fiction/;https://www.themoviedb.org/movie/680/;http://www.imdb.com/title/tt0110912/maindetails
42711;Batman: Mask of the Phantasm;Batman: Mask of the Phantasm (1993);batman-mask-of-the-phantasm;14919;1993;76;4.02;https://letterboxd.com/film/batman-mask-of-the-phantasm/;https://www.themoviedb.org/movie/14919/;http://www.imdb.com/title/tt0106364/maindetails
51671;Schindler's List;Schindler's List (1993);schindlers-list;424;1993;195;4.52;https://letterboxd.com/film/schindlers-list/;https://www.themoviedb.org/movie/424/;http://www.imdb.com/title/tt0108052/maindetails
47119;The Nightmare Before Christmas;The Nightmare Before Christmas (1993);the-nightmare-before-christmas;9479;1993;76;3.96;https://letterboxd.com/film/the-nightmare-before-christmas/;https://www.themoviedb.org/movie/9479/;http://www.imdb.com/title/tt0107688/maindetails
43017;Rudy;Rudy (1993);rudy;14534;1993;114;3.53;https://letterboxd.com/film/rudy/;https://www.themoviedb.org/movie/14534/;http://www.imdb.com/title/tt0108002/maindetails
51942;Three Colours: Blue;Three Colours: Blue (1993);three-colours-blue;108;1993;98;4.17;https://letterboxd.com/film/three-colours-blue/;https://www.themoviedb.org/movie/108/;http://www.imdb.com/title/tt0108394/maindetails
48823;The Fugitive;The Fugitive (1993);the-fugitive-1993;5503;1993;131;3.91;https://letterboxd.com/film/the-fugitive-1993/;https://www.themoviedb.org/movie/5503/;http://www.imdb.com/title/tt0106977/maindetails
51733;Jurassic Park;Jurassic Park (1993);jurassic-park;329;1993;127;4.11;https://letterboxd.com/film/jurassic-park/;https://www.themoviedb.org/movie/329/;http://www.imdb.com/title/tt0107290/maindetails
51914;Groundhog Day;Groundhog Day (1993);groundhog-day;137;1993;101;3.83;https://letterboxd.com/film/groundhog-day/;https://www.themoviedb.org/movie/137/;http://www.imdb.com/title/tt0107048/maindetails
45511;City Hunter;City Hunter (1993);city-hunter;11198;1993;99;3.1;https://letterboxd.com/film/city-hunter/;https://www.themoviedb.org/movie/11198/;http://www.imdb.com/title/tt0103950/maindetails
51340;Aladdin;Aladdin (1992);aladdin;812;1992;95;3.89;https://letterboxd.com/film/aladdin/;https://www.themoviedb.org/movie/812/;http://www.imdb.com/title/tt0103639/maindetails
51386;Army of Darkness;Army of Darkness (1992);army-of-darkness;766;1992;81;3.71;https://letterboxd.com/film/army-of-darkness/;https://www.themoviedb.org/movie/766/;http://www.imdb.com/title/tt0106308/maindetails
47096;Glengarry Glen Ross;Glengarry Glen Ross (1992);glengarry-glen-ross;9504;1992;100;3.93;https://letterboxd.com/film/glengarry-glen-ross/;https://www.themoviedb.org/movie/9504/;http://www.imdb.com/title/tt0104348/maindetails
2685;Unforgiven;Unforgiven (1992);unforgiven;33;1992;130;4.2;https://letterboxd.com/film/unforgiven/;https://www.themoviedb.org/movie/33/;http://www.imdb.com/title/tt0105695/maindetails
47245;Universal Soldier;Universal Soldier (1992);universal-soldier;9349;1992;103;2.99;https://letterboxd.com/film/universal-soldier/;https://www.themoviedb.org/movie/9349/;http://www.imdb.com/title/tt0105698/maindetails
51688;Basic Instinct;Basic Instinct (1992);basic-instinct;402;1992;128;3.61;https://letterboxd.com/film/basic-instinct/;https://www.themoviedb.org/movie/402/;http://www.imdb.com/title/tt0103772/maindetails
51610;Reservoir Dogs;Reservoir Dogs (1992);reservoir-dogs;500;1992;99;4.15;https://letterboxd.com/film/reservoir-dogs/;https://www.themoviedb.org/movie/500/;http://www.imdb.com/title/tt0105236/maindetails
46622;Beauty and the Beast;Beauty and the Beast (1991);beauty-and-the-beast-1991;10020;1991;84;3.89;https://letterboxd.com/film/beauty-and-the-beast-1991/;https://www.themoviedb.org/movie/10020/;http://www.imdb.com/title/tt0101414/maindetails
51157;Point Break;Point Break (1991);point-break;1089;1991;122;3.74;https://letterboxd.com/film/point-break/;https://www.themoviedb.org/movie/1089/;http://www.imdb.com/title/tt0102685/maindetails
51776;Terminator 2: Judgment Day;Terminator 2: Judgment Day (1991);terminator-2-judgment-day;280;1991;137;4.29;https://letterboxd.com/film/terminator-2-judgment-day/;https://www.themoviedb.org/movie/280/;http://www.imdb.com/title/tt0103064/maindetails
50934;The Double Life of Véronique;The Double Life of Véronique (1991);the-double-life-of-veronique;1600;1991;98;4.12;https://letterboxd.com/film/the-double-life-of-veronique/;https://www.themoviedb.org/movie/1600/;http://www.imdb.com/title/tt0101765/maindetails
71208;Inspector Faustão and the Vagabond;Inspector Faustão and the Vagabond (1991);inspector-faustao-and-the-vagabond;84743;1991;85;2.82;https://letterboxd.com/film/inspector-faustao-and-the-vagabond/;https://www.themoviedb.org/movie/84743/;http://www.imdb.com/title/tt0275425/maindetails
51273;Hook;Hook (1991);hook;879;1991;141;3.4;https://letterboxd.com/film/hook/;https://www.themoviedb.org/movie/879/;http://www.imdb.com/title/tt0102057/maindetails
51782;The Silence of the Lambs;The Silence of the Lambs (1991);the-silence-of-the-lambs;274;1991;119;4.33;https://letterboxd.com/film/the-silence-of-the-lambs/;https://www.themoviedb.org/movie/274/;http://www.imdb.com/title/tt0102926/maindetails
50358;Jacob's Ladder;Jacob's Ladder (1990);jacobs-ladder;2291;1990;113;3.83;https://letterboxd.com/film/jacobs-ladder/;https://www.themoviedb.org/movie/2291/;http://www.imdb.com/title/tt0099871/maindetails
51383;GoodFellas;GoodFellas (1990);goodfellas;769;1990;145;4.47;https://letterboxd.com/film/goodfellas/;https://www.themoviedb.org/movie/769/;http://www.imdb.com/title/tt0099685/maindetails
50983;Flatliners;Flatliners (1990);flatliners;1551;1990;115;3.17;https://letterboxd.com/film/flatliners/;https://www.themoviedb.org/movie/1551/;http://www.imdb.com/title/tt0099582/maindetails
51291;Total Recall;Total Recall (1990);total-recall;861;1990;113;3.82;https://letterboxd.com/film/total-recall/;https://www.themoviedb.org/movie/861/;http://www.imdb.com/title/tt0100802/maindetails
51623;Wild at Heart;Wild at Heart (1990);wild-at-heart;483;1990;125;3.85;https://letterboxd.com/film/wild-at-heart/;https://www.themoviedb.org/movie/483/;http://www.imdb.com/title/tt0100935/maindetails
47233;Tremors;Tremors (1990);tremors;9362;1990;96;3.52;https://letterboxd.com/film/tremors/;https://www.themoviedb.org/movie/9362/;http://www.imdb.com/title/tt0100814/maindetails
51869;The Wizard;The Wizard (1989);the-wizard;183;1989;100;2.92;https://letterboxd.com/film/the-wizard/;https://www.themoviedb.org/movie/183/;http://www.imdb.com/title/tt0098663/maindetails
46505;The Little Mermaid;The Little Mermaid (1989);the-little-mermaid;10144;1989;83;3.68;https://letterboxd.com/film/the-little-mermaid/;https://www.themoviedb.org/movie/10144/;http://www.imdb.com/title/tt0097757/maindetails
47557;The Punisher;The Punisher (1989);the-punisher;8867;1989;89;2.71;https://letterboxd.com/film/the-punisher/;https://www.themoviedb.org/movie/8867/;http://www.imdb.com/title/tt0098141/maindetails
41360;Kiki's Delivery Service;Kiki's Delivery Service (1989);kikis-delivery-service;16859;1989;103;4.13;https://letterboxd.com/film/kikis-delivery-service/;https://www.themoviedb.org/movie/16859/;http://www.imdb.com/title/tt0097814/maindetails
51485;When Harry Met Sally...;When Harry Met Sally... (1989);when-harry-met-sally;639;1989;96;4.06;https://letterboxd.com/film/when-harry-met-sally/;https://www.themoviedb.org/movie/639/;http://www.imdb.com/title/tt0098635/maindetails
51788;Batman;Batman (1989);batman-1989;268;1989;126;3.62;https://letterboxd.com/film/batman-1989/;https://www.themoviedb.org/movie/268/;http://www.imdb.com/title/tt0096895/maindetails
51846;Dead Poets Society;Dead Poets Society (1989);dead-poets-society;207;1989;128;4.28;https://letterboxd.com/film/dead-poets-society/;https://www.themoviedb.org/movie/207/;http://www.imdb.com/title/tt0097165/maindetails
51961;Indiana Jones and the Last Crusade;Indiana Jones and the Last Crusade (1989);indiana-jones-and-the-last-crusade;89;1989;127;4.09;https://letterboxd.com/film/indiana-jones-and-the-last-crusade/;https://www.themoviedb.org/movie/89/;http://www.imdb.com/title/tt0097576/maindetails
50177;Heathers;Heathers (1989);heathers;2640;1989;103;3.76;https://letterboxd.com/film/heathers/;https://www.themoviedb.org/movie/2640/;http://www.imdb.com/title/tt0097493/maindetails
46087;Child's Play;Child's Play (1988);childs-play;10585;1988;87;3.32;https://letterboxd.com/film/childs-play/;https://www.themoviedb.org/movie/10585/;http://www.imdb.com/title/tt0094862/maindetails
47798;They Live;They Live (1988);they-live;8337;1988;93;3.77;https://letterboxd.com/film/they-live/;https://www.themoviedb.org/movie/8337/;http://www.imdb.com/title/tt0096256/maindetails
48730;Elvira: Mistress of the Dark;Elvira: Mistress of the Dark (1988);elvira-mistress-of-the-dark;5680;1988;96;3.7;https://letterboxd.com/film/elvira-mistress-of-the-dark/;https://www.themoviedb.org/movie/5680/;http://www.imdb.com/title/tt0095088/maindetails
51556;Die Hard;Die Hard (1988);die-hard;562;1988;132;4.07;https://letterboxd.com/film/die-hard/;https://www.themoviedb.org/movie/562/;http://www.imdb.com/title/tt0095016/maindetails
